content,place,year,month,content_token,negative,neutral,positive,compound,comp_score
seen attached screen shot top 5 countries contributing almost 60 carbon emissions globally countries compensate countries suffer disasters due caused,India,2022,August,"['seen', 'attached', 'screen', 'shot', 'top', '5', 'countries', 'contributing', 'almost', '60', 'carbon', 'emissions', 'globally', 'countries', 'compensate', 'countries', 'suffer', 'disasters', 'due', 'caused']",0.285,0.643,0.072,-0.743,negative
country contributes less 1 affected country world countries responsible must held accountable come forward cover damages else planet already doomed,India,2022,August,"['country', 'contributes', 'less', '1', 'affected', 'country', 'world', 'countries', 'responsible', 'must', 'held', 'accountable', 'come', 'forward', 'cover', 'damages', 'else', 'planet', 'already', 'doomed']",0.327,0.583,0.089,-0.7275,negative
enigma penguins gets irritated due,India,2022,August,"['enigma', 'penguins', 'gets', 'irritated', 'due']",0.429,0.571,0.0,-0.4588,negative
well time natural disasters ones fault floods monsoon major reason melting glaciers carbon emissions major factor,India,2022,August,"['well', 'time', 'natural', 'disasters', 'ones', 'fault', 'floods', 'monsoon', 'major', 'reason', 'melting', 'glaciers', 'carbon', 'emissions', 'major', 'factor']",0.275,0.524,0.201,-0.4019,negative
pakistans share carbon emissions less 1 among top 10 nations affected warmingpakistans debts waived given fact pakistan facing challenges due carbon emissions developed world,India,2022,August,"['pakistans', 'share', 'carbon', 'emissions', 'less', '1', 'among', 'top', '10', 'nations', 'affected', 'warmingpakistans', 'debts', 'waived', 'given', 'fact', 'pakistan', 'facing', 'challenges', 'due', 'carbon', 'emissions', 'developed', 'world']",0.062,0.742,0.196,0.3446,positive
forandhra meat major cause son,India,2022,August,"['forandhra', 'meat', 'major', 'cause', 'son']",0.0,1.0,0.0,0.0,neutral
bizarre damaging,India,2022,August,"['bizarre', 'damaging']",1.0,0.0,0.0,-0.6808,negative
addiction fossil fuels threatens push humanity planet brink unsustainable tantamount digging graves urgently need make peace nature since nature kind mother,India,2022,August,"['addiction', 'fossil', 'fuels', 'threatens', 'push', 'humanity', 'planet', 'brink', 'unsustainable', 'tantamount', 'digging', 'graves', 'urgently', 'need', 'make', 'peace', 'nature', 'since', 'nature', 'kind', 'mother']",0.167,0.592,0.24,0.4767,positive
expecting law ban deforestation regimenever ever destroy eco systemmore worsening climatic changedelhi model shows,India,2022,August,"['expecting', 'law', 'ban', 'deforestation', 'regimenever', 'ever', 'destroy', 'eco', 'systemmore', 'worsening', 'climatic', 'changedelhi', 'model', 'shows']",0.479,0.521,0.0,-0.8779,negative
sm spoke excellently depict tragic ongoing flooding relief rescue efforts govt injustice faced less industrialised countries like pakistan created industrialised world,India,2022,August,"['sm', 'spoke', 'excellently', 'depict', 'tragic', 'ongoing', 'flooding', 'relief', 'rescue', 'efforts', 'govt', 'injustice', 'faced', 'less', 'industrialised', 'countries', 'like', 'pakistan', 'created', 'industrialised', 'world']",0.189,0.395,0.416,0.7927,positive
causing massive displacement people livelihoodoceans levels rising indonesia making new capital jakarta sinkingtime law ban fossil fuel deforestation immediately,India,2022,August,"['causing', 'massive', 'displacement', 'people', 'livelihoodoceans', 'levels', 'rising', 'indonesia', 'making', 'new', 'capital', 'jakarta', 'sinkingtime', 'law', 'ban', 'fossil', 'fuel', 'deforestation', 'immediately']",0.167,0.833,0.0,-0.5574,negative
un secretarygeneral antnio guterres used social media platform warn international community consequences guterres enforced taken seriously another country fall victim devastation,India,2022,August,"['un', 'secretarygeneral', 'antnio', 'guterres', 'used', 'social', 'media', 'platform', 'warn', 'international', 'community', 'consequences', 'guterres', 'enforced', 'taken', 'seriously', 'another', 'country', 'fall', 'victim', 'devastation']",0.32,0.68,0.0,-0.7184,negative
un secretarygeneral antnio guterres used social media platform warn international community consequences guterres enforced taken seriously another country fall victim devastation lets stop,India,2022,August,"['un', 'secretarygeneral', 'antnio', 'guterres', 'used', 'social', 'media', 'platform', 'warn', 'international', 'community', 'consequences', 'guterres', 'enforced', 'taken', 'seriously', 'another', 'country', 'fall', 'victim', 'devastation', 'lets', 'stop']",0.362,0.638,0.0,-0.802,negative
dear wont blame next time order gets wrapped bubble wrap,India,2022,August,"['dear', 'wont', 'blame', 'next', 'time', 'order', 'gets', 'wrapped', 'bubble', 'wrap']",0.0,0.633,0.367,0.5627,positive
forget names countries second gaze globe large telescope realize magnitude threat causes life planet,India,2022,August,"['forget', 'names', 'countries', 'second', 'gaze', 'globe', 'large', 'telescope', 'realize', 'magnitude', 'threat', 'causes', 'life', 'planet']",0.306,0.694,0.0,-0.6486,negative
working green initiative also pakistan hit bad floods ppl lost lives homes infrastructure help ppl pak time,India,2022,August,"['working', 'green', 'initiative', 'also', 'pakistan', 'hit', 'bad', 'floods', 'ppl', 'lost', 'lives', 'homes', 'infrastructure', 'help', 'ppl', 'pak', 'time']",0.258,0.622,0.12,-0.4767,negative
khana politicians busy planting landmines installing electric fences time trees let die first either floods droughts insects famines nothing works bombs well think minor issues like,India,2022,August,"['khana', 'politicians', 'busy', 'planting', 'landmines', 'installing', 'electric', 'fences', 'time', 'trees', 'let', 'die', 'first', 'either', 'floods', 'droughts', 'insects', 'famines', 'nothing', 'works', 'bombs', 'well', 'think', 'minor', 'issues', 'like']",0.183,0.737,0.08,-0.4963,negative
ppl understand fact pakistan among least carbonemitting countries yet largely affected rather aiding countries major culprits must compensate countries combat situations like,India,2022,August,"['ppl', 'understand', 'fact', 'pakistan', 'among', 'least', 'carbonemitting', 'countries', 'yet', 'largely', 'affected', 'rather', 'aiding', 'countries', 'major', 'culprits', 'must', 'compensate', 'countries', 'combat', 'situations', 'like']",0.157,0.745,0.098,-0.128,neutral
also focus,India,2022,August,"['also', 'focus']",0.0,1.0,0.0,0.0,neutral
contribution carbon footprint even 5 paying heaviest price obligation stake burden take responsibility contributions disasters,India,2022,August,"['contribution', 'carbon', 'footprint', 'even', '5', 'paying', 'heaviest', 'price', 'obligation', 'stake', 'burden', 'take', 'responsibility', 'contributions', 'disasters']",0.351,0.649,0.0,-0.7579,negative
stop sleepwalking towards destruction planet today pakistan tomorrow could country,India,2022,August,"['stop', 'sleepwalking', 'towards', 'destruction', 'planet', 'today', 'pakistan', 'tomorrow', 'could', 'country']",0.424,0.576,0.0,-0.7096,negative
un secretarygeneral antnio guterres used social media platform warn international community consequences guterres enforced taken seriously another country fall victim devastation,India,2022,August,"['un', 'secretarygeneral', 'antnio', 'guterres', 'used', 'social', 'media', 'platform', 'warn', 'international', 'community', 'consequences', 'guterres', 'enforced', 'taken', 'seriously', 'another', 'country', 'fall', 'victim', 'devastation']",0.32,0.68,0.0,-0.7184,negative
chalo something cool days,India,2022,August,"['chalo', 'something', 'cool', 'days']",0.0,0.566,0.434,0.3182,positive
bro plz team flood relief work pakistanyou one believe fight need help,India,2022,August,"['bro', 'plz', 'team', 'flood', 'relief', 'work', 'pakistanyou', 'one', 'believe', 'fight', 'need', 'help']",0.147,0.452,0.401,0.5423,positive
scientists warn forest seen vital averting catastrophic tipping point deforesters plundering amazon brazil letting get away,India,2022,August,"['scientists', 'warn', 'forest', 'seen', 'vital', 'averting', 'catastrophic', 'tipping', 'point', 'deforesters', 'plundering', 'amazon', 'brazil', 'letting', 'get', 'away']",0.224,0.585,0.19,-0.1779,neutral
natural calamity hit pakistan worse ever developed state pollute environment developing states suffers simple formula enough resources curb effects developed states somehow manages bulk resources,India,2022,August,"['natural', 'calamity', 'hit', 'pakistan', 'worse', 'ever', 'developed', 'state', 'pollute', 'environment', 'developing', 'states', 'suffers', 'simple', 'formula', 'enough', 'resources', 'curb', 'effects', 'developed', 'states', 'somehow', 'manages', 'bulk', 'resources']",0.288,0.636,0.076,-0.7906,negative
important thing bangalore failing infrastructure unable cope normal rains forget induced weather extremitieswhats important ka govt ganesh chaturthi pandals celebrations muslims dominated areas,India,2022,August,"['important', 'thing', 'bangalore', 'failing', 'infrastructure', 'unable', 'cope', 'normal', 'rains', 'forget', 'induced', 'weather', 'extremitieswhats', 'important', 'ka', 'govt', 'ganesh', 'chaturthi', 'pandals', 'celebrations', 'muslims', 'dominated', 'areas']",0.187,0.683,0.129,-0.3818,negative
volunteer visit,India,2022,August,"['volunteer', 'visit']",0.0,1.0,0.0,0.0,neutral
volunteer visit,India,2022,August,"['volunteer', 'visit']",0.0,1.0,0.0,0.0,neutral
biggest threat currptction,India,2022,August,"['biggest', 'threat', 'currptction']",0.63,0.37,0.0,-0.5267,negative
absolutely right highness affecting even share,India,2022,August,"['absolutely', 'right', 'highness', 'affecting', 'even', 'share']",0.0,0.694,0.306,0.296,neutral
much hoax,India,2022,August,"['much', 'hoax']",0.677,0.323,0.0,-0.2732,neutral
tucker carlson says threat winter,India,2022,August,"['tucker', 'carlson', 'says', 'threat', 'winter']",0.459,0.541,0.0,-0.5267,negative
recognizes borders,India,2022,August,"['recognizes', 'borders']",0.0,1.0,0.0,0.0,neutral
interesting topic could related ice age,India,2022,August,"['interesting', 'topic', 'could', 'related', 'ice', 'age']",0.0,0.649,0.351,0.4019,positive
thanks lot sir raising flood issue international level country fight tragedy work together fight catastrophic effects,India,2022,August,"['thanks', 'lot', 'sir', 'raising', 'flood', 'issue', 'international', 'level', 'country', 'fight', 'tragedy', 'work', 'together', 'fight', 'catastrophic', 'effects']",0.479,0.412,0.109,-0.872,negative
random topic gave speak boring went carbon dioxide emissions rise temp could thinking subsequent pour literally minute scientific handle,India,2022,August,"['random', 'topic', 'gave', 'speak', 'boring', 'went', 'carbon', 'dioxide', 'emissions', 'rise', 'temp', 'could', 'thinking', 'subsequent', 'pour', 'literally', 'minute', 'scientific', 'handle']",0.113,0.887,0.0,-0.3182,negative
trouble europe come winters cooling make europe place impossible live,India,2022,August,"['trouble', 'europe', 'come', 'winters', 'cooling', 'make', 'europe', 'place', 'impossible', 'live']",0.231,0.769,0.0,-0.4019,negative
today become opting one sustainable solutions require low maintenance amp running costswe help part amp call 07400030400,India,2022,August,"['today', 'become', 'opting', 'one', 'sustainable', 'solutions', 'require', 'low', 'maintenance', 'amp', 'running', 'costswe', 'help', 'part', 'amp', 'call', '07400030400']",0.102,0.683,0.215,0.3182,positive
cant anything save earth calamitiesthe whole earth destroysowe reduce warmingfor survival future generations,India,2022,August,"['cant', 'anything', 'save', 'earth', 'calamitiesthe', 'whole', 'earth', 'destroysowe', 'reduce', 'warmingfor', 'survival', 'future', 'generations']",0.18,0.82,0.0,-0.3875,negative
pakistan directly affected bilawal bhutto pakistan,India,2022,August,"['pakistan', 'directly', 'affected', 'bilawal', 'bhutto', 'pakistan']",0.242,0.758,0.0,-0.1531,neutral
yeptho contributing neke,India,2022,August,"['yeptho', 'contributing', 'neke']",0.0,1.0,0.0,0.0,neutral
yesterday greenland ice sheet gained unprecedented 7 gigatons mass poster boy letting side hence crickets msm arctic sea ice another example record coral cover great barrier reef,India,2022,August,"['yesterday', 'greenland', 'ice', 'sheet', 'gained', 'unprecedented', '7', 'gigatons', 'mass', 'poster', 'boy', 'letting', 'side', 'hence', 'crickets', 'msm', 'arctic', 'sea', 'ice', 'another', 'example', 'record', 'coral', 'cover', 'great', 'barrier', 'reef']",0.048,0.737,0.215,0.7351,positive
contribution towards negligible compared developed countries still one facing chaoses world needs open eyes,India,2022,August,"['contribution', 'towards', 'negligible', 'compared', 'developed', 'countries', 'still', 'one', 'facing', 'chaoses', 'world', 'needs', 'open', 'eyes']",0.0,1.0,0.0,0.0,neutral
real research predicts 6fold rise fish mass dieoffs 2100,India,2022,August,"['real', 'research', 'predicts', '6fold', 'rise', 'fish', 'mass', 'dieoffs', '2100']",0.0,1.0,0.0,0.0,neutral
todays californias decision phase petroleum powered vehicles matterszombie ice sea level 10 inches,India,2022,August,"['todays', 'californias', 'decision', 'phase', 'petroleum', 'powered', 'vehicles', 'matterszombie', 'ice', 'sea', 'level', '10', 'inches']",0.0,1.0,0.0,0.0,neutral
mambo 5the true story left tried trick lies,India,2022,August,"['mambo', '5the', 'true', 'story', 'left', 'tried', 'trick', 'lies']",0.339,0.424,0.237,-0.0516,neutral
thanks world focus reality,India,2022,August,"['thanks', 'world', 'focus', 'reality']",0.0,0.508,0.492,0.4404,positive
volunteer visit,India,2022,August,"['volunteer', 'visit']",0.0,1.0,0.0,0.0,neutral
private sector key role play creating fairer greener efficient food system,India,2022,August,"['private', 'sector', 'key', 'role', 'play', 'creating', 'fairer', 'greener', 'efficient', 'food', 'system']",0.0,0.519,0.481,0.7506,positive
warmth mean good feelings want social context,India,2022,August,"['warmth', 'mean', 'good', 'feelings', 'want', 'social', 'context']",0.0,0.357,0.643,0.7351,positive
long humans continue hit snooze button alarm clock,India,2022,August,"['long', 'humans', 'continue', 'hit', 'snooze', 'button', 'alarm', 'clock']",0.255,0.745,0.0,-0.34,negative
