content,place,year,month,content_token,negative,neutral,positive,compound,comp_score
anthropogenic complete unfalsifiable like expansion universe rule 34to strictly scientifically systematically disprove agw would one following impossible tasks,africa,2022,August,"['anthropogenic', 'complete', 'unfalsifiable', 'like', 'expansion', 'universe', 'rule', '34to', 'strictly', 'scientifically', 'systematically', 'disprove', 'agw', 'would', 'one', 'following', 'impossible', 'tasks']",0.0,0.872,0.128,0.3612,positive
heavy downpour experienced august points impact consequence 36,africa,2022,August,"['heavy', 'downpour', 'experienced', 'august', 'points', 'impact', 'consequence', '36']",0.0,1.0,0.0,0.0,neutral
could done anything caused could certainly done something environmental degradation spencer,africa,2022,August,"['could', 'done', 'anything', 'caused', 'could', 'certainly', 'done', 'something', 'environmental', 'degradation', 'spencer']",0.23,0.608,0.162,-0.25,neutral
thanks shall fewer 400ft icebergs,africa,2022,August,"['thanks', 'shall', 'fewer', '400ft', 'icebergs']",0.0,0.58,0.42,0.4404,positive
impact real many african countries continue experience negative effects even contribute lowest percentage must take protect uganda,africa,2022,August,"['impact', 'real', 'many', 'african', 'countries', 'continue', 'experience', 'negative', 'effects', 'even', 'contribute', 'lowest', 'percentage', 'must', 'take', 'protect', 'uganda']",0.275,0.611,0.114,-0.5719,negative
reptile boom 250 million years ago due,africa,2022,August,"['reptile', 'boom', '250', 'million', 'years', 'ago', 'due']",0.0,1.0,0.0,0.0,neutral
yesglobal comes two inevitable side effects extreme heat extreme cold flooding droughts follow swiftly thereafter,africa,2022,August,"['yesglobal', 'comes', 'two', 'inevitable', 'side', 'effects', 'extreme', 'heat', 'extreme', 'cold', 'flooding', 'droughts', 'follow', 'swiftly', 'thereafter']",0.0,0.864,0.136,0.296,neutral
7 brooklands everything ive read artifact,africa,2022,August,"['7', 'brooklands', 'everything', 'ive', 'read', 'artifact']",0.0,1.0,0.0,0.0,neutral
5 months10 teams 53 female farmers impacted smart agriculture digital marketing investment tradeglobal slowing changing dynamics earth start educating local farmers today,africa,2022,August,"['5', 'months10', 'teams', '53', 'female', 'farmers', 'impacted', 'smart', 'agriculture', 'digital', 'marketing', 'investment', 'tradeglobal', 'slowing', 'changing', 'dynamics', 'earth', 'start', 'educating', 'local', 'farmers', 'today']",0.0,0.798,0.202,0.5859,positive
russian frigate causes warmingwe need tackle issue,africa,2022,August,"['russian', 'frigate', 'causes', 'warmingwe', 'need', 'tackle', 'issue']",0.0,1.0,0.0,0.0,neutral
world circular economy offers solutions help organisations capture calculate offset emissions,africa,2022,August,"['world', 'circular', 'economy', 'offers', 'solutions', 'help', 'organisations', 'capture', 'calculate', 'offset', 'emissions']",0.0,0.672,0.328,0.5267,positive
msc chemistry thesis catalytic reduction co2 mitigate enhance energy sustainability sending email right away,africa,2022,August,"['msc', 'chemistry', 'thesis', 'catalytic', 'reduction', 'co2', 'mitigate', 'enhance', 'energy', 'sustainability', 'sending', 'email', 'right', 'away']",0.0,0.861,0.139,0.2732,neutral
psychologist fundamental role tackling must provide world necessary psychological resources discipline offers face threat,africa,2022,August,"['psychologist', 'fundamental', 'role', 'tackling', 'must', 'provide', 'world', 'necessary', 'psychological', 'resources', 'discipline', 'offers', 'face', 'threat']",0.207,0.793,0.0,-0.5267,negative
maveric hii ni ya hii siku pale otthe temperatures high arsenal,africa,2022,August,"['maveric', 'hii', 'ni', 'ya', 'hii', 'siku', 'pale', 'otthe', 'temperatures', 'high', 'arsenal']",0.0,1.0,0.0,0.0,neutral
phenomenon increasing averageairtemperaturesnear surface ofearthover past one two centuries scientists since mid20th century gathered detailed observations variousweatherphenomena temperatures ampprecipitation,africa,2022,August,"['phenomenon', 'increasing', 'averageairtemperaturesnear', 'surface', 'ofearthover', 'past', 'one', 'two', 'centuries', 'scientists', 'since', 'mid20th', 'century', 'gathered', 'detailed', 'observations', 'variousweatherphenomena', 'temperatures', 'ampprecipitation']",0.0,1.0,0.0,0.0,neutral
coldstill part,africa,2022,August,"['coldstill', 'part']",0.0,1.0,0.0,0.0,neutral
crisis israel heatwave conserve energythere planet b,africa,2022,August,"['crisis', 'israel', 'heatwave', 'conserve', 'energythere', 'planet', 'b']",0.451,0.549,0.0,-0.6249,negative
little lower birth rates due,africa,2022,August,"['little', 'lower', 'birth', 'rates', 'due']",0.323,0.677,0.0,-0.228,neutral
valid concerns addressing warmingof making environment badof wasting energy agree cant cut back waste amazing big companies subsidized,africa,2022,August,"['valid', 'concerns', 'addressing', 'warmingof', 'making', 'environment', 'badof', 'wasting', 'energy', 'agree', 'cant', 'cut', 'back', 'waste', 'amazing', 'big', 'companies', 'subsidized']",0.099,0.44,0.46,0.8336,positive
must remain priority success pegged good governance every country theyll put place proper policies legislative framework guides protecting environment massive human migrations inevitable failure act,africa,2022,August,"['must', 'remain', 'priority', 'success', 'pegged', 'good', 'governance', 'every', 'country', 'theyll', 'put', 'place', 'proper', 'policies', 'legislative', 'framework', 'guides', 'protecting', 'environment', 'massive', 'human', 'migrations', 'inevitable', 'failure', 'act']",0.103,0.69,0.207,0.5106,positive
privilege drugas aside really believes fight ever yield results people addicted feel strongly entitled consumption,africa,2022,August,"['privilege', 'drugas', 'aside', 'really', 'believes', 'fight', 'ever', 'yield', 'results', 'people', 'addicted', 'feel', 'strongly', 'entitled', 'consumption']",0.14,0.535,0.326,0.4256,positive
senior minister france demanded country create 3000 green police posts face,africa,2022,August,"['senior', 'minister', 'france', 'demanded', 'country', 'create', '3000', 'green', 'police', 'posts', 'face']",0.146,0.692,0.162,0.0516,neutral
good enough limit crucial 15c threshold,africa,2022,August,"['good', 'enough', 'limit', 'crucial', '15c', 'threshold']",0.0,0.633,0.367,0.4404,positive
inordertofighttheeffectsofglobalwarmingandservetheentireglobemaygodintervene,africa,2022,August,['inordertofighttheeffectsofglobalwarmingandservetheentireglobemaygodintervene'],0.0,1.0,0.0,0.0,neutral
white births hes also making false equivalence throwing mix especially heatwaves floods destroying lives distractionist tactic view whos responsible,africa,2022,August,"['white', 'births', 'hes', 'also', 'making', 'false', 'equivalence', 'throwing', 'mix', 'especially', 'heatwaves', 'floods', 'destroying', 'lives', 'distractionist', 'tactic', 'view', 'whos', 'responsible']",0.167,0.734,0.099,-0.3744,negative
earth chaos,africa,2022,August,"['earth', 'chaos']",0.787,0.213,0.0,-0.5719,negative
least everyone begging bit spring time,africa,2022,August,"['least', 'everyone', 'begging', 'bit', 'spring', 'time']",0.0,1.0,0.0,0.0,neutral
yet people believe problem believing man 1000s years ago put every animal boat,africa,2022,August,"['yet', 'people', 'believe', 'problem', 'believing', 'man', '1000s', 'years', 'ago', 'put', 'every', 'animal', 'boat']",0.184,0.816,0.0,-0.4019,negative
alone enough wage war usa china pollution equivalent destruction wmds,africa,2022,August,"['alone', 'enough', 'wage', 'war', 'usa', 'china', 'pollution', 'equivalent', 'destruction', 'wmds']",0.578,0.422,0.0,-0.8625,negative
dangers compared civilization,africa,2022,August,"['dangers', 'compared', 'civilization']",0.615,0.385,0.0,-0.4939,negative
yes effects drying rivers really giving world new discoveries first hunger stone dinosaur footprints keep coming mother earth lets,africa,2022,August,"['yes', 'effects', 'drying', 'rivers', 'really', 'giving', 'world', 'new', 'discoveries', 'first', 'hunger', 'stone', 'dinosaur', 'footprints', 'keep', 'coming', 'mother', 'earth', 'lets']",0.085,0.684,0.231,0.5256,positive
im getting ice melts sea level rises water evaporates atmosphere comes rainfall causes leads intense flooding,africa,2022,August,"['im', 'getting', 'ice', 'melts', 'sea', 'level', 'rises', 'water', 'evaporates', 'atmosphere', 'comes', 'rainfall', 'causes', 'leads', 'intense', 'flooding']",0.0,0.92,0.08,0.0772,neutral
hard choices made,africa,2022,August,"['hard', 'choices', 'made']",0.412,0.588,0.0,-0.1027,neutral
weather changed rise plant trees skins stay dark skinned,africa,2022,August,"['weather', 'changed', 'rise', 'plant', 'trees', 'skins', 'stay', 'dark', 'skinned']",0.0,1.0,0.0,0.0,neutral
much worse,africa,2022,August,"['much', 'worse']",0.756,0.244,0.0,-0.4767,negative
opinion man woman image god religion science leave actually good greene sex disorders rhetoric used attacking lgbtq covid misinformation dangerous,africa,2022,August,"['opinion', 'man', 'woman', 'image', 'god', 'religion', 'science', 'leave', 'actually', 'good', 'greene', 'sex', 'disorders', 'rhetoric', 'used', 'attacking', 'lgbtq', 'covid', 'misinformation', 'dangerous']",0.336,0.49,0.175,-0.5574,negative
many blame fed part high inflation criticize looked like politicized inflation projections advocacy policies hey seen shiny diverse spinning top thingies board room conference table,africa,2022,August,"['many', 'blame', 'fed', 'part', 'high', 'inflation', 'criticize', 'looked', 'like', 'politicized', 'inflation', 'projections', 'advocacy', 'policies', 'hey', 'seen', 'shiny', 'diverse', 'spinning', 'top', 'thingies', 'board', 'room', 'conference', 'table']",0.165,0.693,0.142,-0.1779,neutral
completely though discussing,africa,2022,August,"['completely', 'though', 'discussing']",0.0,1.0,0.0,0.0,neutral
hmm collapse seems like populating earth ever meanwhile rapidly changing life sure justify statement,africa,2022,August,"['hmm', 'collapse', 'seems', 'like', 'populating', 'earth', 'ever', 'meanwhile', 'rapidly', 'changing', 'life', 'sure', 'justify', 'statement']",0.168,0.579,0.253,0.1531,neutral
elon musk says world bigger problem globalwarming,africa,2022,August,"['elon', 'musk', 'says', 'world', 'bigger', 'problem', 'globalwarming']",0.31,0.69,0.0,-0.4019,negative
happening days youre hot damn,africa,2022,August,"['happening', 'days', 'youre', 'hot', 'damn']",0.403,0.597,0.0,-0.4019,negative
dams increase,africa,2022,August,"['dams', 'increase']",0.0,0.303,0.697,0.3182,positive
help combat always take step back reflect cant sit idly wait hits home,africa,2022,August,"['help', 'combat', 'always', 'take', 'step', 'back', 'reflect', 'cant', 'sit', 'idly', 'wait', 'hits', 'home']",0.149,0.683,0.168,0.0772,neutral
15c risk heatrelated deaths rises sharply least 15 additional deaths per 100000 annually across large parts africa ch,africa,2022,August,"['15c', 'risk', 'heatrelated', 'deaths', 'rises', 'sharply', 'least', '15', 'additional', 'deaths', 'per', '100000', 'annually', 'across', 'large', 'parts', 'africa', 'ch']",0.11,0.89,0.0,-0.2732,neutral
faverable time zone lmaooo kuku blame,africa,2022,August,"['faverable', 'time', 'zone', 'lmaooo', 'kuku', 'blame']",0.324,0.676,0.0,-0.34,negative
opposite would cooling consequence warmer temperatures cause water evaporate rivers oceans causing frequent heavier downpours,africa,2022,August,"['opposite', 'would', 'cooling', 'consequence', 'warmer', 'temperatures', 'cause', 'water', 'evaporate', 'rivers', 'oceans', 'causing', 'frequent', 'heavier', 'downpours']",0.0,0.864,0.136,0.296,neutral
didnt anticipate freezing salama august needs stop,africa,2022,August,"['didnt', 'anticipate', 'freezing', 'salama', 'august', 'needs', 'stop']",0.259,0.589,0.153,-0.2273,neutral
someone ask rigathi akijua tunamwapisha direct aibu wa rice,africa,2022,August,"['someone', 'ask', 'rigathi', 'akijua', 'tunamwapisha', 'direct', 'aibu', 'wa', 'rice']",0.0,1.0,0.0,0.0,neutral
human tampering natural channels,africa,2022,August,"['human', 'tampering', 'natural', 'channels']",0.0,0.545,0.455,0.3612,positive
tea combat,africa,2022,August,"['tea', 'combat']",0.706,0.294,0.0,-0.34,negative
give money stop please,africa,2022,August,"['give', 'money', 'stop', 'please']",0.338,0.308,0.354,0.0258,neutral
wuue atakama opinion ungeiwacha kwa thinking stage contenders imeenda na knowledge kiasi kwani,africa,2022,August,"['wuue', 'atakama', 'opinion', 'ungeiwacha', 'kwa', 'thinking', 'stage', 'contenders', 'imeenda', 'na', 'knowledge', 'kiasi', 'kwani']",0.0,1.0,0.0,0.0,neutral
regrettably areon pathway double 15 degrees celsius,africa,2022,August,"['regrettably', 'areon', 'pathway', 'double', '15', 'degrees', 'celsius']",0.333,0.667,0.0,-0.4588,negative
russia big winner,africa,2022,August,"['russia', 'big', 'winner']",0.0,0.345,0.655,0.5859,positive
reality act center inc1,africa,2022,August,"['reality', 'act', 'center', 'inc1']",0.0,1.0,0.0,0.0,neutral
less birth rates means less consequences,africa,2022,August,"['less', 'birth', 'rates', 'means', 'less', 'consequences']",0.0,1.0,0.0,0.0,neutral
rivers europe dryingflooding pakistanno one predict kenyan weather anymoreglobal real phenomenon sadly big nations something cause,africa,2022,August,"['rivers', 'europe', 'dryingflooding', 'pakistanno', 'one', 'predict', 'kenyan', 'weather', 'anymoreglobal', 'real', 'phenomenon', 'sadly', 'big', 'nations', 'something', 'cause']",0.157,0.843,0.0,-0.4215,negative
period time relevant gaining insights earths applied presentday debate,africa,2022,August,"['period', 'time', 'relevant', 'gaining', 'insights', 'earths', 'applied', 'presentday', 'debate']",0.0,0.741,0.259,0.4215,positive
meanwhile billionaires like hoarding wealth reason catastrophe right check heat waves europe floods pakistan drought china even right kenya remember rate theres reverse button,africa,2022,August,"['meanwhile', 'billionaires', 'like', 'hoarding', 'wealth', 'reason', 'catastrophe', 'right', 'check', 'heat', 'waves', 'europe', 'floods', 'pakistan', 'drought', 'china', 'even', 'right', 'kenya', 'remember', 'rate', 'theres', 'reverse', 'button']",0.141,0.675,0.183,0.0772,neutral
major issue,africa,2022,August,"['major', 'issue']",0.0,1.0,0.0,0.0,neutral
lets continue supporting tiwi indigenous people legal success example real,africa,2022,August,"['lets', 'continue', 'supporting', 'tiwi', 'indigenous', 'people', 'legal', 'success', 'example', 'real']",0.0,0.464,0.536,0.7964,positive
elon musk way ahead many people theyve made believe real threat inject many diseases depopulate world risky business think nature way job shouldnt work nature,africa,2022,August,"['elon', 'musk', 'way', 'ahead', 'many', 'people', 'theyve', 'made', 'believe', 'real', 'threat', 'inject', 'many', 'diseases', 'depopulate', 'world', 'risky', 'business', 'think', 'nature', 'way', 'job', 'shouldnt', 'work', 'nature']",0.184,0.816,0.0,-0.6369,negative
